;;;Date_deces_Cim10#Annee;Cause_deces#Causes_de_deces_alphabetique;Lieu_domicile#commune;Nb_deces_standardises
;;;2023;Chap 10 : Maladies de l'appareil respiratoire;Occitanie;200,02
;;;2023;Diabète;Occitanie;154,45
;;;2023;Maladie chronique du foie;Occitanie;46,56
;;;2023;Maladie de Parkinson;Occitanie;48,23
;;;2023;Maladie hypertensive;Occitanie;196,49
;;;2023;Maladies vasculaires cérébrales;Occitanie;123,74
;;;2023;Sida;Occitanie;1,00
;;;2023;Alzheimer;Pays de la Loire;83,45
;;;2023;Asthme;Pays de la Loire;3,03
;;;2023;Cancer de la prostate;Pays de la Loire;44,44
;;;2023;Cancer de la trachée, des bronches et du poumon;Pays de la Loire;130,31
;;;2023;Cancer du côlon-rectum;Pays de la Loire;73,85
;;;2023;Cancer du sein;Pays de la Loire;49,70
;;;2023;Cardiopathies ischémiques;Pays de la Loire;134,50
;;;2023;Chap 10 : Maladies de l'appareil respiratoire;Pays de la Loire;180,96
;;;2023;Diabète;Pays de la Loire;136,88
;;;2023;Maladie chronique du foie;Pays de la Loire;60,43
;;;2023;Maladie de Parkinson;Pays de la Loire;51,95
;;;2023;Maladie hypertensive;Pays de la Loire;201,53
;;;2023;Maladies vasculaires cérébrales;Pays de la Loire;137,21
;;;2023;Sida;Pays de la Loire;0,99
;;;2023;Alzheimer;Provence-Alpes-Côte d'Azur;88,91
;;;2023;Asthme;Provence-Alpes-Côte d'Azur;2,29
;;;2023;Cancer de la prostate;Provence-Alpes-Côte d'Azur;38,20
;;;2023;Cancer de la trachée, des bronches et du poumon;Provence-Alpes-Côte d'Azur;138,13
;;;2023;Cancer du côlon-rectum;Provence-Alpes-Côte d'Azur;62,72
;;;2023;Cancer du sein;Provence-Alpes-Côte d'Azur;43,94
;;;2023;Cardiopathies ischémiques;Provence-Alpes-Côte d'Azur;118,04
;;;2023;Chap 10 : Maladies de l'appareil respiratoire;Provence-Alpes-Côte d'Azur;193,87
;;;2023;Diabète;Provence-Alpes-Côte d'Azur;142,39
;;;2023;Maladie chronique du foie;Provence-Alpes-Côte d'Azur;44,59
;;;2023;Maladie de Parkinson;Provence-Alpes-Côte d'Azur;51,61
;;;2023;Maladie hypertensive;Provence-Alpes-Côte d'Azur;194,50
;;;2023;Maladies vasculaires cérébrales;Provence-Alpes-Côte d'Azur;116,98
;;;2023;Sida;Provence-Alpes-Côte d'Azur;0,90
;;;2023;Alzheimer;Réunion;107,22
;;;2023;Asthme;Réunion;7,14
;;;2023;Cancer de la prostate;Réunion;50,26
;;;2023;Cancer de la trachée, des bronches et du poumon;Réunion;93,16
;;;2023;Cancer du côlon-rectum;Réunion;79,49
;;;2023;Cancer du sein;Réunion;35,19
;;;2023;Cardiopathies ischémiques;Réunion;149,01
;;;2023;Chap 10 : Maladies de l'appareil respiratoire;Réunion;216,07
;;;2023;Diabète;Réunion;344,16
;;;2023;Maladie chronique du foie;Réunion;52,78
;;;2023;Maladie de Parkinson;Réunion;49,95
;;;2023;Maladie hypertensive;Réunion;360,29
;;;2023;Maladies vasculaires cérébrales;Réunion;196,75
;;;2023;Sida;Réunion;0,00
;;;2023;Alzheimer;Île-de-France;76,84
;;;2023;Asthme;Île-de-France;3,82
;;;2023;Cancer de la prostate;Île-de-France;40,45
;;;2023;Cancer de la trachée, des bronches et du poumon;Île-de-France;116,25
;;;2023;Cancer du côlon-rectum;Île-de-France;64,51
;;;2023;Cancer du sein;Île-de-France;50,48
;;;2023;Cardiopathies ischémiques;Île-de-France;108,36
;;;2023;Chap 10 : Maladies de l'appareil respiratoire;Île-de-France;187,21
;;;2023;Diabète;Île-de-France;148,21
;;;2023;Maladie chronique du foie;Île-de-France;38,57
;;;2023;Maladie de Parkinson;Île-de-France;43,00
;;;2023;Maladie hypertensive;Île-de-France;226,46
;;;2023;Maladies vasculaires cérébrales;Île-de-France;109,55
;;;2023;Sida;Île-de-France;2,15
